220.736828_106.00523,220.73179_106.017773,0.02834008097165992,0.2940340909090909
220.773382_106.017608,220.763995_106.039551,0.05668016194331984,0.3039772727272727
220.739406_106.01143,220.765217_106.013374,0.09311740890688258,0.3494318181818182
220.770464_106.039787,220.77705_106.020137,0.06882591093117409,0.30823863636363635
220.717248_106.004629,220.720524_106.015633,0.03643724696356276,0.29687499999999994
220.749655_106.016189,220.756575_106.010253,0.03643724696356276,0.29687499999999994
220.726317_106.015862,220.758443_106.037131,0.14574898785425103,0.3352272727272727
220.74585_106.020094,220.773639_106.04091,0.08502024291497977,0.31392045454545453
220.758918_106.018853,220.785975_106.05749,0.13765182186234817,0.3323863636363636
220.765468_106.044807,220.740578_106.020977,0.09311740890688258,0.31676136363636365
220.773048_106.114725,220.777384_106.019121,0.38461538461538464,0.4190340909090909
220.748911_106.008218,220.714205_106.011641,0.13360323886639675,0.33096590909090906
220.758675_106.034283,220.737448_106.015941,0.07287449392712551,0.3352272727272727
220.75162_106.022991,220.766574_106.017357,0.05668016194331984,0.32386363636363635
220.75368_106.022344,220.777676_106.047751,0.10526315789473685,0.3948863636363636
220.647542_106.211734,220.6527_106.050775,0.4534412955465587,0.4431818181818181
220.725992_105.992497,220.734583_106.011818,0.06882591093117409,0.25142045454545453
220.709353_105.985134,220.759081_106.013916,0.19028340080971662,0.2940340909090909
220.763109_106.032325,220.778186_106.047409,0.06477732793522267,0.25
220.644729_106.218269,220.761822_106.021396,0.7246963562753036,0.48153409090909083
220.643935_106.209445,220.643931_106.209445,0.0,0.22727272727272727
220.751013_106.01119,220.726658_106.003998,0.08502024291497977,0.2571022727272727
220.709329_105.986315,220.773195_106.11433,0.5789473684210527,0.43039772727272724
220.752862_106.029883,220.764081_106.045862,0.06477732793522267,0.25
220.738918_106.008458,220.724134_106.005253,0.052631578947368425,0.24573863636363635
220.768772_106.039361,220.76534_106.023323,0.052631578947368425,0.24573863636363635
220.781711_106.020271,220.790889_106.023356,0.032388663967611336,0.2613636363636363
220.761056_106.024621,220.753875_106.020838,0.024291497975708502,0.23579545454545456
220.772991_106.053789,220.750252_106.005981,0.15384615384615385,0.28125
220.731084_106.007846,220.750451_106.024623,0.07287449392712551,0.25284090909090906
220.729051_106.009738,220.741028_106.004262,0.048582995951417005,0.2443181818181818
220.736672_106.010908,220.762699_106.014258,0.09311740890688258,0.2599431818181818
220.743052_106.022739,220.739823_106.014604,0.024291497975708502,0.2443181818181818
220.706736_105.987615,220.711761_106.048037,0.17408906882591094,0.2883522727272727
220.735458_106.020455,220.765339_106.028508,0.10526315789473685,0.26420454545454547
220.824428_106.04786,220.791962_106.031698,0.10526315789473685,0.26420454545454547
220.77048_106.134448,220.800848_106.041818,0.3360323886639677,0.34517045454545453
220.801944_106.065854,220.779056_106.047408,0.07692307692307693,0.2542613636363636
220.740451_106.010503,220.643683_106.216394,0.6761133603238866,0.46448863636363635
220.765664_106.031014,220.697605_106.004358,0.3117408906882591,0.33664772727272724
220.751305_106.059603,220.764384_106.035541,0.12550607287449395,0.359375
220.734449_105.997571,220.74022_106.013924,0.05668016194331984,0.3181818181818181
220.770138_106.039528,220.781749_106.044943,0.03643724696356276,0.3110795454545454
220.764349_106.019184,220.750719_106.008769,0.06882591093117409,0.32244318181818177
220.748904_105.99654,220.663365_106.003279,0.2834008097165992,0.3977272727272727
220.766493_106.020584,220.756863_106.001706,0.06072874493927126,0.3196022727272727
220.734316_106.01047,220.734478_106.016653,0.020242914979757085,0.30539772727272724
220.7595_106.02959,220.755365_106.025277,0.024291497975708502,0.3068181818181818
220.743564_106.017235,220.803059_106.045748,0.20242914979757085,0.36931818181818177
220.769185_106.136992,220.770281_106.012291,0.3522267206477733,0.42187499999999994
220.739729_106.008866,220.721733_105.998897,0.06072874493927126,0.3196022727272727
220.751134_105.997335,220.751134_105.997335,0.07287449392712551,0.3494318181818182
220.75459_106.023712,220.742812_105.942072,0.39271255060728744,0.4360795454545454
220.733161_105.99729,220.733161_105.99729,0.10526315789473685,0.3352272727272727
220.718685_106.011966,220.717862_105.994409,0.052631578947368425,0.31676136363636365
220.735312_106.008415,220.717483_106.041903,0.16599190283400808,0.3565340909090909
220.749046_106.024164,220.755998_106.028011,0.09311740890688258,0.33096590909090906
220.719047_106.009888,220.746528_106.006743,0.10121457489878542,0.3338068181818182
220.702469_105.987287,220.720961_106.139971,0.5425101214574899,0.4886363636363636
220.760859_106.032195,220.738316_105.995295,0.1417004048582996,0.3480113636363636
220.729776_105.991679,220.78434_106.045963,0.22672064777327935,0.37784090909090906
220.761099_106.030947,220.762424_106.011271,0.052631578947368425,0.31676136363636365
220.750189_105.997504,220.773862_106.044086,0.16599190283400808,0.3565340909090909
220.731588_106.01444,220.691515_106.015643,0.12955465587044535,0.34374999999999994
220.736913_106.011113,220.747071_106.010034,0.03643724696356276,0.32386363636363635
220.736845_106.021578,220.762655_106.018718,0.09716599190283401,0.3664772727272727
220.742399_105.994714,220.77047_106.039887,0.17004048582995954,0.3579545454545454
220.72059_106.009237,220.720599_106.00924,0.0,0.29829545454545453
220.725088_106.007605,220.719918_106.011469,0.020242914979757085,0.30539772727272724
220.77167_106.017683,220.758208_106.032325,0.05668016194331984,0.3380681818181818
220.75506_106.023313,220.657355_106.023695,0.4331983805668016,0.4502840909090909
220.781405_106.047805,220.734866_106.013926,0.15384615384615385,0.35227272727272724
220.753945_106.019589,220.691309_106.00826,0.2145748987854251,0.3735795454545454
220.742873_105.992143,220.778812_106.014719,0.11740890688259109,0.3806818181818182
220.776074_106.052818,220.720916_106.013329,0.2145748987854251,0.3735795454545454
220.760103_106.012211,220.779628_106.044345,0.11740890688259109,0.3806818181818182
220.756128_106.032249,220.737628_106.012254,0.07692307692307693,0.3252840909090909
220.733265_106.013078,220.745606_105.994327,0.06072874493927126,0.3196022727272727
220.729064_106.007696,220.782717_106.018575,0.19028340080971662,0.43181818181818177
220.771245_106.018043,220.786689_106.047079,0.10526315789473685,0.3721590909090909
220.73302_105.999832,220.737233_106.020931,0.06477732793522267,0.3210227272727273
220.734853_106.00953,220.714143_106.042123,0.14979757085020243,0.3508522727272727
220.765564_106.045869,220.749215_106.01513,0.13765182186234817,0.3323863636363636
220.763726_106.015019,220.768947_106.017721,0.016194331983805668,0.28977272727272724
220.773951_106.126906,220.663904_106.061054,0.5263157894736842,0.46874999999999994
180.0_180.0,180.0_180.0,0.05668016194331984,0.3039772727272727
220.740501_106.015125,220.716704_105.992169,0.08502024291497977,0.31392045454545453
220.755624_106.035148,220.781951_106.052542,0.08097165991902834,0.3409090909090909
220.76128_106.034495,220.779028_106.042076,0.05668016194331984,0.3039772727272727
220.737053_106.009771,220.694233_106.059561,0.20647773279352225,0.3849431818181818
220.755371_106.031793,220.773469_106.048167,0.06882591093117409,0.33664772727272724
180.0_180.0,180.0_180.0,0.12955465587044535,0.3579545454545454
220.783504_106.02198,220.736067_106.010478,0.17408906882591094,0.3735795454545454
220.746106_105.991901,220.729505_106.021651,0.08097165991902834,0.28409090909090906
220.74796_105.994853,220.721515_106.006305,0.10526315789473685,0.29261363636363635
220.645195_106.223258,220.717532_105.98974,0.8056680161943319,0.5383522727272727
220.742624_106.017448,220.741206_106.011145,0.016194331983805668,0.27556818181818177
220.77655_106.048803,220.758442_106.030002,0.07287449392712551,0.2954545454545454
220.744007_106.004238,220.7191_105.98957,0.10526315789473685,0.3068181818181818
220.702664_106.009409,220.716974_105.985816,0.08906882591093118,0.3011363636363636
220.750326_106.025131,220.772519_106.044405,0.08097165991902834,0.29829545454545453
220.759315_106.02858,220.72887_106.0049,0.10121457489878542,0.3196022727272727
220.734982_106.006854,220.741247_106.023846,0.06477732793522267,0.3068181818181818
220.73542_106.02047,220.749045_106.03019,0.04048582995951417,0.29829545454545453
220.792434_106.026212,220.779249_106.046316,0.07287449392712551,0.3607954545454545
220.721632_106.003626,220.722781_106.017144,0.04048582995951417,0.3125
220.679977_106.021867,220.693756_106.016621,0.04048582995951417,0.29829545454545453
220.724802_106.007708,220.754592_106.02861,0.09311740890688258,0.31676136363636365
220.724462_106.006875,220.736948_106.009775,0.04453441295546559,0.28551136363636365
220.841924_106.056892,220.808291_106.063129,0.17408906882591094,0.34517045454545453
220.721749_106.002779,220.721319_106.012457,0.032388663967611336,0.2954545454545454
220.758199_106.028865,220.771574_106.043349,0.05668016194331984,0.3039772727272727
220.738671_106.000106,220.74492_106.021384,0.06477732793522267,0.3068181818181818
220.749173_106.007126,220.739793_106.011259,0.03643724696356276,0.3096590909090909
220.734642_106.00126,220.726451_105.994388,0.04048582995951417,0.29829545454545453
220.751895_106.032798,220.765765_106.021881,0.06477732793522267,0.3068181818181818
220.775395_106.022384,220.764636_106.021963,0.04048582995951417,0.29829545454545453
220.774714_106.018034,220.869079_106.077447,0.3117408906882591,0.6122159090909091
220.721456_105.98985,220.759362_106.016376,0.12955465587044535,0.32954545454545453
220.764744_106.022845,220.767872_106.036894,0.04453441295546559,0.34374999999999994
220.772475_106.039253,220.749911_106.017726,0.08502024291497977,0.34232954545454547
220.707843_105.990502,220.784125_106.051185,0.3117408906882591,0.42187499999999994
220.722931_105.99204,220.795185_106.037047,0.2672064777327935,0.40625
220.755141_106.022905,220.747253_106.022567,0.032388663967611336,0.3096590909090909
220.743941_106.01593,220.749479_106.012755,0.032388663967611336,0.3096590909090909
220.779528_106.044451,220.775071_106.019555,0.08097165991902834,0.3267045454545454
220.744607_106.014906,220.742818_106.008713,0.02834008097165992,0.30823863636363635
220.750898_105.994337,220.654249_105.631375,1.0,1.0
220.723476_106.004197,220.772739_106.04744,0.18218623481781376,0.36221590909090906
220.725505_106.003595,220.763816_106.039659,0.11336032388663968,0.3380681818181818
220.766011_106.105591,220.766011_106.105591,0.04048582995951417,0.3125
220.72729_106.006184,220.723618_105.990414,0.05668016194331984,0.3380681818181818
220.645053_106.21898,220.74916_106.023156,0.6923076923076924,0.7840909090909091
220.7726_106.017488,220.742118_106.003282,0.10121457489878542,0.4048295454545454
220.735251_106.001687,220.740211_105.994377,0.024291497975708502,0.3068181818181818
220.750221_106.012892,220.740926_105.994324,0.06072874493927126,0.3409090909090909
220.757112_106.017127,220.755895_106.026826,0.06477732793522267,0.3210227272727273
220.758623_106.011174,220.769693_106.047709,0.11740890688259109,0.3394886363636363
220.790332_106.052263,220.721343_106.010607,0.27530364372469635,0.6846590909090909
220.736762_105.994285,220.720398_106.00312,0.06477732793522267,0.3210227272727273
180.0_180.0,180.0_180.0,0.09311740890688258,0.33096590909090906
220.745552_106.017687,220.724477_106.134017,0.29554655870445345,0.40198863636363635
220.720798_105.991436,220.743845_106.008043,0.09311740890688258,0.36363636363636365
220.738983_105.997409,220.715999_106.048106,0.19433198380566802,0.3664772727272727
220.716364_105.9987,220.740332_105.997941,0.08097165991902834,0.3267045454545454
220.738734_106.006004,220.760007_106.012487,0.07692307692307693,0.35369318181818177
220.735794_105.99322,220.72804_106.015071,0.06072874493927126,0.3480113636363636
220.719987_105.991578,220.737494_105.990884,0.052631578947368425,0.34517045454545453
220.723406_106.009849,220.690923_106.094568,0.24291497975708504,0.4119318181818181
220.791194_106.057897,220.746118_105.999729,0.2145748987854251,0.40198863636363635
220.746149_106.009562,220.774547_106.012309,0.10526315789473685,0.36363636363636365
220.776912_106.04437,220.744532_106.018988,0.11336032388663968,0.3664772727272727
220.780538_106.04725,220.786816_106.022745,0.06882591093117409,0.37499999999999994
220.720396_106.014551,220.71198_105.989897,0.17813765182186236,0.3892045454545454
220.7618_106.012836,220.708237_105.981954,0.20242914979757085,0.3977272727272727
220.754932_106.021502,220.762357_106.013795,0.02834008097165992,0.33664772727272724
220.778704_106.021996,220.758399_106.03728,0.08906882591093118,0.32954545454545453
220.737483_105.9951,220.750428_106.00518,0.04048582995951417,0.3125
220.770516_106.017814,220.78077_106.018347,0.02834008097165992,0.30823863636363635
220.771066_106.040466,220.756098_106.014573,0.08502024291497977,0.328125
220.738927_106.009087,220.759822_106.004657,0.08097165991902834,0.3267045454545454
220.744593_105.993536,220.742292_106.017134,0.06477732793522267,0.34374999999999994
220.646782_106.222261,220.783117_106.049646,0.7732793522267207,0.5696022727272727
220.78535_106.020961,220.781968_106.048233,0.08502024291497977,0.328125
180.0_180.0,180.0_180.0,0.10931174089068826,0.30823863636363635
220.756673_106.029251,220.749805_106.018352,0.04453441295546559,0.28551136363636365
220.726164_106.016566,220.717727_106.01134,0.024291497975708502,0.2784090909090909
220.768691_106.044916,220.771153_106.049686,0.016194331983805668,0.27556818181818177
220.749651_106.027726,220.736195_106.017886,0.04048582995951417,0.28409090909090906
220.792804_106.032617,220.806991_106.046671,0.05668016194331984,0.28977272727272724
220.701447_106.127744,220.701447_106.127744,0.09716599190283401,0.3039772727272727
220.751031_105.994053,220.761192_106.011396,0.09311740890688258,0.3352272727272727
220.73485_106.008843,220.735814_106.020645,0.048582995951417005,0.2869318181818181
220.763233_106.026386,220.756214_106.025295,0.02834008097165992,0.2798295454545454
220.785968_106.020408,220.790778_106.023768,0.016194331983805668,0.27556818181818177
220.729602_106.005259,220.746374_106.028318,0.08502024291497977,0.29971590909090906
220.730645_105.993365,220.738743_105.999738,0.032388663967611336,0.28125
220.758665_106.014016,220.735931_105.994241,0.08502024291497977,0.29971590909090906
220.779629_106.044293,220.777511_106.051017,0.016194331983805668,0.27556818181818177
220.742961_105.996018,220.750148_106.005099,0.04453441295546559,0.28551136363636365
220.755468_106.006621,220.709757_105.991459,0.14574898785425103,0.3210227272727273
220.698552_106.008445,220.695241_106.029679,0.048582995951417005,0.2869318181818181
220.715136_105.9901,220.760292_105.997551,0.14574898785425103,0.3210227272727273
220.757543_106.026209,220.774723_106.036872,0.06072874493927126,0.29119318181818177
220.751409_105.993501,220.677372_106.019217,0.33198380566801616,0.3863636363636363
220.763611_106.030872,220.759197_106.037077,0.024291497975708502,0.2784090909090909
220.733661_105.993662,220.738564_106.008054,0.04048582995951417,0.28409090909090906
220.734258_106.006553,220.761755_106.029108,0.10121457489878542,0.3409090909090909
220.755247_106.031873,220.738231_106.01928,0.052631578947368425,0.2883522727272727
220.753466_106.022598,220.735338_105.996758,0.09716599190283401,0.3039772727272727
220.758707_106.027845,220.734108_106.001277,0.10121457489878542,0.30539772727272724
220.741497_106.006146,220.773179_106.048444,0.15384615384615385,0.32386363636363635
220.736229_106.01775,220.732597_106.000719,0.052631578947368425,0.2883522727272727
220.76527_106.015799,220.642833_106.21038,0.6963562753036437,0.5142045454545454
220.744474_106.016598,220.772184_106.047716,0.12550607287449395,0.31392045454545453
220.76367_106.003757,220.733397_106.00304,0.11740890688259109,0.3110795454545454
220.72062_106.002959,220.737304_106.015951,0.06072874493927126,0.29119318181818177
220.707359_105.995646,220.730471_106.010971,0.07692307692307693,0.29687499999999994
220.771285_106.04342,220.749363_106.023356,0.08097165991902834,0.29829545454545453
220.760941_106.01674,220.776247_106.052365,0.12550607287449395,0.31392045454545453
220.768008_106.014444,220.781575_106.020821,0.04453441295546559,0.28551136363636365
220.754682_106.025241,220.787483_106.032824,0.12955465587044535,0.32954545454545453
220.782943_106.049566,220.787916_106.02893,0.06882591093117409,0.30823863636363635
220.76456_106.033678,220.78584_106.031127,0.08097165991902834,0.3125
220.761853_106.025792,220.729648_106.009273,0.10931174089068826,0.32244318181818177
220.763772_106.033863,220.763774_106.033867,0.0,0.2556818181818182
220.736955_106.015529,220.752744_106.022747,0.048582995951417005,0.2727272727272727
220.778723_106.046187,220.72262_105.996277,0.2834008097165992,0.35511363636363635
220.772041_106.04099,220.762881_106.032058,0.04453441295546559,0.2713068181818182
220.734989_106.00885,220.730294_106.015996,0.024291497975708502,0.26420454545454547
220.772513_106.0418,220.75838_106.036741,0.048582995951417005,0.2869318181818181
220.771985_106.137189,220.776437_106.053571,0.3400809716599191,0.6136363636363636
220.793964_106.033865,220.787307_106.01996,0.04453441295546559,0.28551136363636365
180.0_180.0,180.0_180.0,0.048582995951417005,0.2869318181818181
220.773075_106.043473,220.777662_106.04515,0.008097165991902834,0.2727272727272727
220.755711_106.017814,220.717699_105.989482,0.14574898785425103,0.3068181818181818
220.718864_105.99147,220.737928_106.018603,0.10526315789473685,0.32954545454545453
220.733228_105.996865,220.722368_106.006577,0.15789473684210525,0.3110795454545454
220.723225_106.002368,220.703066_106.009243,0.14574898785425103,0.3494318181818182
220.732853_106.005907,220.783245_106.023,0.19838056680161945,0.5071022727272727
220.753984_106.012754,220.784837_106.050339,0.13765182186234817,0.3039772727272727
220.764848_106.026777,220.745307_106.028677,0.08097165991902834,0.28409090909090906
180.0_180.0,180.0_180.0,0.032388663967611336,0.26704545454545453
220.729464_105.998342,220.750593_105.996439,0.08906882591093118,0.2869318181818181
220.74974_105.993578,220.738087_105.991337,0.03643724696356276,0.26846590909090906
220.773355_106.129495,220.738271_106.018151,0.3481781376518219,0.37784090909090906
220.739847_106.013471,220.725733_106.019477,0.05668016194331984,0.27556818181818177
220.772512_106.050312,220.740934_105.998372,0.19838056680161945,0.3252840909090909
220.755571_106.02679,220.730318_105.999789,0.10526315789473685,0.3068181818181818
220.779987_106.042922,220.775877_106.046923,0.016194331983805668,0.2613636363636363
220.748402_106.011328,220.759048_106.006008,0.032388663967611336,0.28977272727272724
220.776531_106.013178,220.801928_106.04237,0.12550607287449395,0.29971590909090906
220.764448_106.027087,220.732224_106.003825,0.10526315789473685,0.29261363636363635
220.76576_106.021218,220.780382_106.018756,0.048582995951417005,0.2727272727272727
220.788714_106.032981,220.774249_106.042019,0.05668016194331984,0.27556818181818177
220.73057_106.019487,220.767368_106.010041,0.14574898785425103,0.3068181818181818
220.794244_106.033296,220.799373_106.028099,0.02834008097165992,0.26562499999999994
220.786079_106.044867,220.774035_106.045149,0.052631578947368425,0.2883522727272727
220.754397_106.012022,220.732145_105.994846,0.07692307692307693,0.2826704545454545
220.742328_105.995673,220.772653_106.018059,0.11336032388663968,0.2954545454545454
220.744228_106.008499,220.739497_105.991925,0.06477732793522267,0.2784090909090909
220.769781_106.136714,220.746652_106.027432,0.3441295546558705,0.37642045454545453
220.751338_106.026069,220.79986_106.030161,0.17813765182186236,0.3181818181818181
220.722125_106.008122,220.715238_105.985167,0.07692307692307693,0.2826704545454545
220.746526_106.016033,220.728139_106.020687,0.07692307692307693,0.29687499999999994
220.771424_106.043385,220.748555_106.027101,0.07287449392712551,0.3068181818181818
220.758016_106.029183,220.739076_106.023116,0.06882591093117409,0.2940340909090909
220.76075_106.033105,220.780517_106.047548,0.06477732793522267,0.29261363636363635
220.738425_106.008116,220.738122_105.996567,0.048582995951417005,0.3039772727272727
220.766398_106.016453,220.740385_106.005825,0.10121457489878542,0.30539772727272724
220.77539_106.03728,220.758093_106.026371,0.05668016194331984,0.28977272727272724
220.771968_106.017851,220.732815_105.999887,0.19028340080971662,0.33664772727272724
220.731283_106.008258,220.733237_105.997007,0.04048582995951417,0.28409090909090906
220.764921_106.031477,220.786709_106.029626,0.08502024291497977,0.32954545454545453
220.770139_106.031419,220.753533_106.022538,0.052631578947368425,0.3252840909090909
220.725999_105.992473,220.707752_105.998322,0.08502024291497977,0.29971590909090906
220.783718_106.029189,220.719164_105.993929,0.2672064777327935,0.45738636363636365
220.745137_105.997628,220.744313_106.009462,0.032388663967611336,0.29261363636363635
220.738475_106.008549,220.747982_106.010871,0.04048582995951417,0.28409090909090906
220.772471_106.010237,220.791514_106.021876,0.06072874493927126,0.29119318181818177
220.787367_106.05523,220.768957_106.04521,0.06072874493927126,0.29119318181818177
220.761635_106.026542,220.7703_106.03346,0.02834008097165992,0.23721590909090906
220.743348_106.015946,220.77406_106.05473,0.1417004048582996,0.3196022727272727
220.74169_106.006363,220.736408_105.993209,0.06882591093117409,0.2940340909090909
220.737322_106.010958,220.713293_106.041766,0.15384615384615385,0.32386363636363635
220.771732_106.04701,220.781901_106.04828,0.03643724696356276,0.2826704545454545
220.75494_106.031519,220.716944_106.164977,0.3684210526315789,0.39914772727272724
220.759078_106.005665,220.739706_106.007409,0.08097165991902834,0.29829545454545453
220.729134_106.015663,220.724978_106.000915,0.048582995951417005,0.3039772727272727
220.735249_106.008045,220.747442_105.99682,0.052631578947368425,0.3068181818181818
220.767708_106.016935,220.735626_106.010184,0.11336032388663968,0.3096590909090909
220.773581_106.018828,220.76547_106.019544,0.024291497975708502,0.2784090909090909
220.747148_105.995362,220.774781_106.05213,0.19028340080971662,0.33664772727272724
220.759616_106.030455,220.763598_106.021222,0.020242914979757085,0.27698863636363635
220.756598_106.023701,220.771414_106.049079,0.08502024291497977,0.29971590909090906
220.74463_106.016966,220.737145_106.01363,0.024291497975708502,0.2869318181818181
180.0_180.0,180.0_180.0,0.06477732793522267,0.29261363636363635
220.73203_105.992221,220.744995_106.001473,0.04453441295546559,0.28551136363636365
220.722889_105.991951,220.724594_106.00599,0.048582995951417005,0.2869318181818181
220.76422_106.044932,220.775953_106.046785,0.04453441295546559,0.28551136363636365
220.741748_106.02533,220.80611_106.045725,0.23481781376518218,0.3664772727272727
220.746523_105.994967,220.71758_105.989431,0.10526315789473685,0.3210227272727273
220.7573_106.029351,220.761002_106.012727,0.04048582995951417,0.29829545454545453
220.755843_106.019552,220.76956_106.044047,0.09716599190283401,0.3181818181818181
220.718145_106.013521,220.720723_106.00311,0.024291497975708502,0.3011363636363636
180.0_180.0,180.0_180.0,0.06882591093117409,0.30823863636363635
220.769642_106.010495,220.746346_105.998496,0.07287449392712551,0.3096590909090909
220.780794_106.01765,220.780794_106.01765,0.06477732793522267,0.2784090909090909
220.738442_106.012507,220.720716_106.005771,0.05668016194331984,0.2954545454545454
220.738582_106.060428,220.732571_105.997095,0.18218623481781376,0.38352272727272724
220.78326_106.047192,220.773035_106.039722,0.032388663967611336,0.26704545454545453
220.766532_106.037122,220.791455_106.026174,0.10121457489878542,0.29119318181818177
220.776263_106.050133,220.733664_106.009099,0.18623481781376516,0.3863636363636363
220.752848_106.024523,220.715023_105.983816,0.2631578947368421,0.3480113636363636
220.75091_106.019282,220.76613_106.030348,0.048582995951417005,0.2727272727272727
220.769726_106.011956,220.762405_106.013469,0.02834008097165992,0.26562499999999994
220.742283_105.999322,220.74182_106.006532,0.016194331983805668,0.2613636363636363
220.763513_106.030086,220.728665_106.005514,0.11336032388663968,0.2954545454545454
220.748942_106.008035,220.774239_106.128814,0.37651821862348184,0.3877840909090909
220.723003_106.005262,220.739665_106.018927,0.07287449392712551,0.35227272727272724
220.745777_105.994433,220.791418_106.02218,0.14574898785425103,0.4289772727272727
220.718913_106.009576,220.724653_106.018122,0.032388663967611336,0.3380681818181818
220.75939_106.028349,220.738837_106.016642,0.07287449392712551,0.35227272727272724
220.726275_106.008136,220.777424_106.049029,0.17408906882591094,0.3877840909090909
220.774087_106.127177,220.843807_106.059473,0.38056680161943324,0.46022727272727265
220.711366_106.056132,220.698774_106.052988,0.04048582995951417,0.3409090909090909
220.744056_106.004645,220.757023_106.010039,0.04048582995951417,0.3409090909090909
220.719583_106.008395,220.740005_106.020065,0.07287449392712551,0.35227272727272724
180.0_180.0,180.0_180.0,0.10526315789473685,0.3068181818181818
220.821936_106.046197,220.789324_106.051568,0.12550607287449395,0.31392045454545453
220.752974_106.003164,220.737667_106.010821,0.06072874493927126,0.29119318181818177
220.751099_106.009318,220.734644_106.004086,0.05668016194331984,0.28977272727272724
220.723389_106.009363,220.718872_106.014882,0.032388663967611336,0.28125
220.758274_106.018123,220.758443_106.010046,0.02834008097165992,0.29971590909090906
220.744351_106.051332,220.744341_106.051335,0.0,0.2698863636363636
220.755193_106.031523,220.850376_106.063296,0.35627530364372473,0.3806818181818182
220.768881_106.040469,220.762197_106.002387,0.11336032388663968,0.2954545454545454
220.75992_106.038003,220.748685_106.009312,0.09716599190283401,0.28977272727272724
220.792408_106.047581,220.791362_106.023989,0.06477732793522267,0.29261363636363635
220.804564_106.061213,220.785113_106.045763,0.06477732793522267,0.31534090909090906
220.754164_106.024668,220.767612_106.031605,0.04453441295546559,0.3323863636363636
220.775261_106.052321,220.771091_106.04011,0.04048582995951417,0.28409090909090906
220.780282_106.040957,220.765263_106.03884,0.06882591093117409,0.3181818181818181
220.731044_106.008306,220.733714_106.002227,0.012145748987854251,0.27414772727272724
220.739608_106.004821,220.775306_106.009508,0.12955465587044535,0.31534090909090906
220.710372_105.990933,220.745237_106.095196,0.3684210526315789,0.4275568181818182
220.761705_106.030055,220.756037_106.025038,0.020242914979757085,0.30539772727272724
220.742573_106.016216,220.724999_106.015635,0.06477732793522267,0.34374999999999994
220.757729_106.028851,220.722788_105.989642,0.29959514170040485,0.3323863636363636
220.733986_106.019325,220.739361_106.011423,0.024291497975708502,0.23579545454545456
220.776402_106.016848,220.758346_106.030198,0.07692307692307693,0.15482954545454544
220.778645_106.018106,220.769136_106.011653,0.03643724696356276,0.24005681818181815
220.768856_106.038747,220.731907_106.008564,0.13360323886639675,0.2883522727272727
220.771514_106.035196,220.77139_106.039525,0.012145748987854251,0.2315340909090909
